,Datetime,SA DPT,SA Temp,RA DPT,SA %RH,RA Temp,RA Humidity,Unit Status
0,2022-05-01 00:31:52,16.2,33.4,16.2,35.9,31.5,40.3,0
1,2022-05-01 00:31:52,16.1,33.3,16.1,36.4,31.0,41.2,0
2,2022-05-01 00:31:52,16.4,33.1,16.2,36.7,31.1,40.7,0
3,2022-05-01 00:48:33,16.3,33.0,15.9,36.9,30.8,41.3,0
4,2022-05-01 00:48:33,16.1,32.8,15.9,37.3,30.8,41.4,0
5,2022-05-01 00:48:33,16.0,32.7,15.8,37.6,30.7,41.5,0
6,2022-05-01 01:18:33,16.3,32.5,16.0,37.8,30.4,41.9,0
7,2022-05-01 01:18:33,16.2,32.4,15.7,37.9,30.5,41.6,0
8,2022-05-01 01:18:33,16.0,32.2,15.8,38.2,30.2,42.4,0
9,2022-05-01 01:33:16,15.9,32.1,15.8,38.5,30.2,42.2,0
10,2022-05-01 01:33:16,16.1,31.9,16.1,38.8,30.1,42.9,0
11,2022-05-01 01:33:16,16.0,31.8,16.1,39.2,30.1,43.2,0
12,2022-05-01 01:48:17,15.9,31.6,15.9,39.5,29.9,43.5,0
13,2022-05-01 01:48:17,16.2,31.5,16.1,39.9,29.7,44.2,0
14,2022-05-01 01:48:17,16.1,31.4,16.1,40.2,29.8,44.1,0
15,2022-05-01 02:03:29,15.9,31.2,16.1,40.6,29.3,45.3,0
16,2022-05-01 02:03:29,16.2,31.1,16.5,41.1,29.4,45.7,0
17,2022-05-01 02:03:29,16.1,31.0,16.6,41.6,29.1,46.8,0
18,2022-05-01 02:19:12,16.3,30.8,16.6,42.2,28.8,47.8,0
19,2022-05-01 02:19:12,16.6,30.7,16.9,42.7,29.1,47.8,0
20,2022-05-01 02:19:12,16.5,30.6,16.9,43.4,29.1,48.1,0
21,2022-05-01 02:33:01,16.5,30.6,16.7,43.6,29.6,46.4,0
22,2022-05-01 02:33:01,16.5,30.6,16.5,43.6,30.2,44.4,0
23,2022-05-01 02:33:01,16.5,30.6,16.4,43.2,30.9,42.3,0
24,2022-05-01 02:50:31,16.2,30.7,16.1,42.5,31.9,39.6,0
25,2022-05-01 02:50:31,15.8,30.7,16.1,41.6,32.8,37.5,0
26,2022-05-01 02:50:31,15.9,30.8,16.4,41.0,33.6,36.2,0
27,2022-05-01 03:07:17,15.7,31.0,16.7,40.6,34.5,35.1,0
28,2022-05-01 03:07:17,15.9,31.2,16.7,40.2,35.5,33.3,0
29,2022-05-01 03:07:17,15.7,31.4,16.8,39.4,36.2,31.7,0
30,2022-05-01 03:22:35,15.9,31.6,16.4,38.8,36.9,30.5,0
31,2022-05-01 03:22:35,15.6,31.8,16.9,38.3,37.5,29.8,0
32,2022-05-01 03:22:35,15.8,32.0,17.0,37.9,38.2,28.9,0
33,2022-05-01 03:39:25,15.7,32.3,16.8,37.4,38.7,28.1,0
34,2022-05-01 03:39:25,15.8,32.5,16.8,36.9,39.3,27.5,0
35,2022-05-01 03:39:25,15.6,32.7,16.6,36.2,39.8,26.3,0
36,2022-05-01 03:55:18,15.4,33.0,17.1,35.5,40.4,25.9,0
37,2022-05-01 03:55:18,15.6,33.2,17.0,35.1,41.0,25.5,0
38,2022-05-01 03:55:18,15.8,33.5,17.4,34.7,41.5,24.9,0
39,2022-05-01 04:12:06,15.6,33.7,17.2,34.0,42.0,23.8,0
40,2022-05-01 04:12:06,14.9,34.0,16.1,32.5,42.4,22.6,0
41,2022-05-01 04:12:06,14.6,34.3,15.7,31.0,42.7,21.6,0
42,2022-05-01 04:25:49,14.3,34.5,16.6,30.1,42.9,21.7,0
43,2022-05-01 04:25:49,14.0,34.8,15.9,29.4,43.0,21.1,0
44,2022-05-01 04:25:49,13.7,35.0,15.2,28.5,43.0,20.6,0
45,2022-05-01 04:41:24,13.8,35.2,15.8,28.1,42.9,21.1,0
46,2022-05-01 04:41:24,14.0,35.4,15.8,27.7,42.8,20.8,0
47,2022-05-01 04:41:24,14.2,35.6,15.5,27.7,42.5,21.6,0
48,2022-05-01 04:41:24,14.3,35.7,16.0,28.0,42.2,22.3,0
49,2022-05-01 04:56:47,14.3,35.8,16.3,28.6,41.8,23.4,0
50,2022-05-01 04:56:47,15.0,35.9,16.5,29.2,41.2,24.2,0
51,2022-05-01 04:56:47,15.0,35.9,16.1,29.1,40.7,24.1,0
52,2022-05-01 05:11:59,15.0,35.9,15.6,28.7,40.1,24.3,0
53,2022-05-01 05:11:59,14.4,35.9,15.5,28.1,39.2,24.7,0
54,2022-05-01 05:11:59,14.4,35.9,15.4,27.9,38.4,25.7,0
55,2022-05-01 05:27:13,14.3,35.8,15.2,28.1,37.5,26.7,0
56,2022-05-01 05:27:13,14.3,35.7,14.6,28.3,36.8,27.1,0
57,2022-05-01 05:27:13,14.2,35.6,14.1,28.4,36.2,27.2,0
58,2022-05-01 05:46:58,14.1,35.5,14.3,28.5,35.7,28.0,0
59,2022-05-01 05:46:58,14.6,35.4,15.0,28.9,35.3,29.8,0
60,2022-05-01 05:46:58,15.0,35.3,16.1,29.8,34.9,33.6,0
61,2022-05-01 06:02:31,15.9,35.2,17.3,32.0,34.6,36.6,0
62,2022-05-01 06:02:31,16.8,35.1,18.2,34.4,34.2,39.0,0
63,2022-05-01 06:02:31,17.6,35.0,18.3,35.7,33.9,40.6,0
64,2022-05-01 06:02:31,17.9,34.8,18.8,36.7,33.6,42.5,0
65,2022-05-01 06:02:31,18.2,34.7,19.0,37.7,33.4,43.3,0
66,2022-05-01 06:02:31,18.0,34.5,18.8,38.2,33.1,43.4,0
67,2022-05-01 06:20:09,18.4,34.4,19.3,38.7,32.9,44.8,0
68,2022-05-01 06:20:09,18.2,34.2,19.3,39.6,32.5,46.2,0
69,2022-05-01 06:20:09,18.5,34.1,19.2,40.5,32.4,46.2,0
0,2022-05-02 00:01:36,18.7,33.9,19.0,41.1,32.2,46.3,0
1,2022-05-02 00:17:52,18.9,33.7,19.2,41.7,32.0,47.4,0
2,2022-05-02 00:36:07,18.8,33.6,19.3,42.3,31.7,47.8,0
3,2022-05-02 00:52:00,19.0,33.4,19.2,42.9,31.6,48.2,0
4,2022-05-02 01:08:57,18.9,33.2,19.1,43.3,31.2,48.7,0
5,2022-05-02 01:26:47,19.1,33.1,19.1,43.7,31.2,48.7,0
6,2022-05-02 01:41:48,18.9,32.9,18.9,43.9,30.9,48.8,0
7,2022-05-02 01:57:57,18.8,32.7,18.5,44.0,30.9,48.3,0
8,2022-05-02 02:18:39,18.7,32.6,18.3,44.0,30.6,48.6,0
9,2022-05-02 02:34:04,18.5,32.4,18.3,44.2,30.6,48.6,0
10,2022-05-02 02:48:59,18.4,32.3,18.2,44.4,30.2,49.4,0
11,2022-05-02 03:03:17,18.6,32.1,18.4,44.7,30.4,49.6,0
12,2022-05-02 03:18:29,18.5,32.0,18.9,45.0,30.2,50.7,0
13,2022-05-02 03:35:07,18.3,31.8,18.8,45.3,30.1,50.7,0
14,2022-05-02 03:52:35,18.6,31.7,18.5,45.7,29.8,51.5,0
15,2022-05-02 04:10:57,18.4,31.5,18.6,46.2,29.6,52.1,0
16,2022-05-02 04:26:12,18.6,31.3,18.6,46.8,29.6,52.4,0
17,2022-05-02 04:44:10,18.5,31.2,18.6,47.4,29.3,53.2,0
18,2022-05-02 04:59:45,18.7,31.1,18.7,47.9,29.4,53.4,0
19,2022-05-02 05:17:51,18.5,30.9,18.9,48.5,29.2,54.1,0
20,2022-05-02 05:34:13,19.0,29.0,19.2,55.1,28.6,57.1,1
21,2022-05-02 05:52:43,16.4,18.6,18.4,87.2,27.8,57.5,1
22,2022-05-02 06:08:21,14.1,15.4,17.6,91.9,28.2,52.7,0
23,2022-05-02 06:22:10,16.9,19.2,17.2,87.4,30.2,46.0,0
24,2022-05-02 06:37:55,17.3,20.9,17.6,80.6,30.6,45.9,0
25,2022-05-02 06:53:39,17.4,22.3,18.2,73.7,30.9,47.1,0
26,2022-05-02 07:10:59,17.0,23.3,18.8,68.5,32.3,45.0,0
27,2022-05-02 07:26:18,16.6,24.2,19.0,63.3,33.4,42.9,0
28,2022-05-02 07:41:46,16.6,25.0,19.5,60.0,34.4,41.7,0
29,2022-05-02 07:58:07,16.7,25.7,19.7,58.2,35.0,40.9,0
30,2022-05-02 08:16:25,16.8,26.4,19.7,56.5,35.5,40.2,0
31,2022-05-02 08:33:11,16.6,27.1,19.9,52.9,36.1,38.9,0
32,2022-05-02 08:48:03,16.1,27.5,19.8,50.2,36.5,37.9,0
33,2022-05-02 09:07:19,16.9,27.1,20.0,54.3,38.2,35.2,0
34,2022-05-02 09:23:24,16.0,27.8,20.3,49.5,38.0,36.5,0
35,2022-05-02 09:38:53,16.0,28.5,20.3,47.0,38.6,35.5,0
36,2022-05-02 09:38:53,15.9,29.1,20.5,45.5,38.8,35.4,0
37,2022-05-02 09:55:29,15.9,29.5,20.3,44.4,39.1,34.5,0
38,2022-05-02 10:13:32,15.5,29.9,19.9,41.9,39.8,32.6,0
39,2022-05-02 10:30:25,14.6,30.2,19.7,39.1,40.1,31.3,0
40,2022-05-02 10:46:25,14.9,30.5,19.3,38.7,40.3,30.6,0
41,2022-05-02 11:01:15,14.8,30.9,19.5,37.8,40.5,30.1,0
42,2022-05-02 11:16:41,14.8,31.3,19.3,36.9,40.9,28.7,0
43,2022-05-02 11:31:16,14.2,31.6,18.5,34.7,40.6,27.8,0
44,2022-05-02 11:46:17,14.0,31.9,17.8,34.5,39.8,28.3,0
45,2022-05-02 12:01:13,14.2,32.1,17.8,34.4,39.8,27.9,0
46,2022-05-02 12:17:33,14.7,32.7,17.8,34.5,39.8,28.0,0
47,2022-05-02 12:42:04,15.8,33.0,18.2,35.7,39.6,29.2,0
48,2022-05-02 12:42:04,15.7,33.3,17.7,35.4,39.1,29.2,0
49,2022-05-02 12:57:13,15.8,33.5,17.8,35.4,38.5,29.8,0
50,2022-05-02 13:13:21,16.4,33.6,17.8,36.1,37.9,31.1,0
51,2022-05-02 13:27:27,16.5,33.7,17.7,36.5,37.3,32.2,0
52,2022-05-02 13:41:53,17.0,33.8,18.2,37.0,36.7,33.7,0
53,2022-05-02 13:57:09,17.4,33.8,18.6,38.4,36.1,36.3,0
54,2022-05-02 14:13:45,18.1,33.7,18.9,39.8,35.5,38.4,0
55,2022-05-02 14:44:18,18.4,33.6,18.8,40.7,34.9,39.5,0
56,2022-05-02 15:01:12,18.4,33.5,18.8,41.3,34.4,40.6,0
57,2022-05-02 15:17:37,18.6,33.3,19.3,42.0,34.1,41.9,0
58,2022-05-02 15:32:42,18.8,33.1,19.7,43.0,33.7,44.0,0
59,2022-05-02 15:47:23,18.9,32.9,19.9,43.8,33.2,46.3,0
60,2022-05-02 16:03:21,19.7,32.9,19.7,45.7,33.0,46.1,0
61,2022-05-02 16:19:01,19.8,32.7,20.1,46.9,33.0,47.0,0
62,2022-05-02 16:36:08,20.0,32.5,20.1,47.9,32.6,48.3,0
63,2022-05-02 16:52:20,20.0,32.2,20.6,49.1,32.4,49.8,0
64,2022-05-02 17:08:36,19.9,32.0,20.0,49.4,32.5,48.5,0
65,2022-05-02 17:28:06,20.1,31.9,20.5,50.4,32.0,50.7,0
66,2022-05-02 17:44:36,20.1,31.6,20.7,51.3,31.8,51.8,0
67,2022-05-02 17:59:00,20.4,31.5,20.7,52.0,31.8,51.9,0
0,2022-05-03 00:07:04,20.3,31.4,20.8,51.8,31.3,53.7,0
1,2022-05-03 00:54:28,20.3,31.4,20.7,51.7,30.9,54.8,0
2,2022-05-03 01:12:34,19.9,31.3,20.4,51.6,30.2,55.7,0
3,2022-05-03 01:28:24,19.8,31.2,20.1,51.3,30.2,55.5,0
4,2022-05-03 01:43:24,19.6,31.0,19.9,51.4,29.7,56.1,0
5,2022-05-03 02:33:52,19.5,30.9,19.6,51.3,29.7,55.5,0
6,2022-05-03 03:38:02,19.4,30.8,19.6,51.3,29.4,55.9,0
7,2022-05-03 03:53:21,19.6,30.7,19.5,51.7,29.3,55.8,0
8,2022-05-03 04:08:51,19.5,30.6,19.3,52.1,29.1,56.3,0
9,2022-05-03 04:41:00,19.4,30.4,19.4,52.4,28.8,56.8,0
10,2022-05-03 05:13:49,19.3,30.3,19.1,52.5,28.8,56.1,0
11,2022-05-03 05:47:03,19.5,30.2,19.1,52.7,28.5,56.7,0
12,2022-05-03 05:31:46,19.3,30.0,19.0,52.8,28.4,56.7,0
13,2022-05-03 06:19:45,19.2,29.9,18.8,53.1,28.2,57.5,0
14,2022-05-03 06:35:00,19.1,29.8,18.8,53.3,28.2,57.5,0
15,2022-05-03 06:54:06,19.0,29.7,18.9,53.6,28.0,58.2,0
16,2022-05-03 07:29:25,19.1,29.5,19.0,53.8,28.1,58.0,0
17,2022-05-03 07:45:30,19.0,29.4,19.0,54.0,27.8,58.8,0
18,2022-05-03 08:03:11,18.9,29.3,18.9,54.3,28.0,58.6,0
19,2022-05-03 08:21:47,19.1,29.2,19.0,54.7,27.8,59.4,0
20,2022-05-03 08:39:57,19.1,29.1,19.3,55.2,28.1,58.9,0
21,2022-05-03 08:57:15,19.1,29.1,19.3,55.5,28.2,58.8,0
22,2022-05-03 09:12:35,19.3,29.1,19.4,55.9,28.9,57.3,0
23,2022-05-03 09:30:32,19.3,29.1,19.7,56.2,29.5,56.1,0
24,2022-05-03 09:44:34,19.4,29.2,19.8,56.3,30.2,54.4,0
25,2022-05-03 09:59:49,19.5,29.3,20.0,56.0,31.1,51.7,0
26,2022-05-03 10:36:27,19.3,29.4,19.9,55.5,32.0,48.8,0
27,2022-05-03 10:17:34,19.4,29.5,19.9,54.8,32.8,46.7,0
28,2022-05-03 11:10:07,19.3,29.7,20.0,54.4,33.7,44.8,0
29,2022-05-03 11:10:07,19.5,29.9,20.1,53.7,34.6,42.8,0
30,2022-05-03 11:26:03,19.4,30.1,20.2,53.1,35.6,40.8,0
31,2022-05-03 11:45:14,19.4,30.4,20.2,52.2,36.5,39.0,0
32,2022-05-03 12:03:03,19.3,30.7,20.3,50.9,37.5,36.8,0
33,2022-05-03 12:03:03,18.9,31.0,20.2,49.3,38.5,35.1,0
34,2022-05-03 12:17:40,18.6,31.3,19.9,47.4,39.2,32.7,0
35,2022-05-03 12:33:14,18.2,31.7,19.7,45.6,40.1,31.0,0
36,2022-05-03 12:51:26,18.1,32.0,19.2,44.1,40.8,29.6,0
37,2022-05-03 13:08:18,18.1,32.3,19.5,43.0,41.2,28.9,0
38,2022-05-03 13:27:10,17.8,32.5,19.5,41.9,41.8,27.9,0
39,2022-05-03 13:42:44,17.7,32.8,19.2,40.9,42.2,27.3,0
40,2022-05-03 14:01:39,17.6,33.1,19.1,39.8,42.7,26.2,0
41,2022-05-03 14:34:12,17.5,33.4,19.2,38.9,42.9,26.0,0
42,2022-05-03 15:59:01,17.3,33.7,19.4,38.1,43.1,25.7,0
43,2022-05-03 16:16:38,17.2,34.0,18.9,37.5,43.3,25.4,0
44,2022-05-03 16:34:56,17.3,34.2,19.0,37.1,43.4,25.5,0
45,2022-05-03 16:49:59,17.1,34.4,18.9,36.5,43.2,25.3,0
46,2022-05-03 17:04:53,17.3,34.6,18.7,36.0,43.0,25.4,0
47,2022-05-03 18:00:51,17.4,34.8,18.4,35.7,42.7,25.5,0
48,2022-05-03 18:16:08,17.1,34.9,18.3,35.3,42.5,25.5,0
49,2022-05-03 18:35:04,17.3,35.1,19.0,35.3,41.9,27.4,0
50,2022-05-03 18:51:24,18.2,35.2,20.1,36.7,41.2,30.5,0
51,2022-05-03 19:10:26,19.1,35.2,20.9,38.8,40.4,33.5,0
52,2022-05-03 20:04:14,19.5,35.2,21.2,40.1,39.6,35.5,0
53,2022-05-03 21:06:26,19.9,35.2,21.2,41.2,38.6,37.2,0
54,2022-05-03 21:21:26,19.8,35.1,20.9,41.5,37.7,38.3,0
55,2022-05-03 23:37:46,19.7,35.0,19.9,40.7,36.6,38.6,0
56,2022-05-03 00:07:04,19.2,34.9,19.6,40.1,35.8,39.4,0
57,2022-05-03 00:07:04,19.1,34.8,19.6,39.8,35.3,40.1,0
58,2022-05-03 00:07:04,19.0,34.7,19.5,40.1,34.8,40.7,0
59,2022-05-03 00:54:28,18.9,34.6,19.1,40.4,34.3,41.1,0
60,2022-05-03 00:54:28,19.2,34.5,19.2,40.7,34.0,41.9,0
61,2022-05-03 00:54:28,19.1,34.3,19.3,41.2,33.7,43.4,0
62,2022-05-03 01:12:34,19.4,34.2,19.7,41.9,33.3,45.6,0
63,2022-05-03 01:12:34,19.7,34.1,20.2,42.7,33.1,47.0,0
64,2022-05-03 01:12:34,19.8,33.9,20.6,43.9,32.8,48.8,0
65,2022-05-03 01:28:24,19.8,33.8,20.6,44.6,32.5,49.8,0
66,2022-05-03 01:28:24,20.0,33.7,20.7,45.4,32.2,50.9,0
67,2022-05-03 01:28:24,20.2,33.5,20.5,46.0,32.0,51.6,0
68,2022-05-03 01:43:24,20.0,33.3,20.6,46.6,31.7,52.4,0
69,2022-05-03 01:43:24,20.3,33.2,20.5,47.0,31.6,52.4,0
0,2022-05-04 07:35:00,20.1,33.0,20.5,47.6,31.3,53.2,0
1,2022-05-04 07:35:00,20.4,32.9,20.5,48.2,31.0,53.7,0
2,2022-05-04 07:49:21,20.5,32.7,20.4,48.7,30.9,54.5,0
3,2022-05-04 07:49:21,20.3,32.5,20.6,49.5,30.4,56.1,0
4,2022-05-04 08:05:01,20.5,32.3,20.6,50.3,30.4,56.6,0
5,2022-05-04 08:05:01,20.7,32.2,20.7,51.0,30.2,57.5,0
6,2022-05-04 08:21:33,20.8,32.0,20.8,51.8,30.0,58.5,0
7,2022-05-04 08:21:33,20.7,31.8,20.8,52.2,29.7,59.0,0
8,2022-05-04 08:38:19,20.9,31.7,20.8,52.8,29.7,59.4,0
9,2022-05-04 08:38:19,20.7,31.5,20.8,53.3,29.5,59.8,0
10,2022-05-04 08:54:19,20.8,31.3,20.7,53.8,29.3,60.5,0
11,2022-05-04 08:54:19,20.7,31.2,20.8,54.3,29.2,60.7,0
12,2022-05-04 09:09:05,20.8,31.0,20.7,54.8,29.1,61.0,0
13,2022-05-04 09:09:05,20.7,30.9,20.8,55.2,28.9,61.7,0
14,2022-05-04 09:24:31,20.5,30.7,20.7,55.5,28.8,62.0,0
15,2022-05-04 09:24:31,20.7,30.6,20.6,55.9,28.7,62.1,0
16,2022-05-04 09:39:49,20.6,30.4,20.5,56.1,28.6,62.1,0
17,2022-05-04 09:39:49,20.5,30.3,20.4,56.5,28.4,62.6,0
18,2022-05-04 09:56:29,20.6,30.1,20.3,56.7,28.1,63.2,0
19,2022-05-04 09:56:29,20.5,30.0,20.2,56.9,28.0,63.3,0
20,2022-05-04 10:12:45,20.4,29.6,20.7,58.0,29.3,60.5,0
21,2022-05-04 10:12:45,20.7,29.6,20.9,58.7,30.2,58.0,0
22,2022-05-04 10:29:25,20.3,29.5,20.4,58.3,30.6,55.4,0
23,2022-05-04 10:29:25,20.3,29.5,20.8,58.4,31.3,54.2,0
24,2022-05-04 10:43:24,20.1,29.6,20.4,57.0,32.2,50.0,0
25,2022-05-04 10:43:24,19.0,29.7,19.5,53.6,32.7,46.2,0
26,2022-05-04 10:59:39,18.2,29.8,18.8,50.0,33.1,42.8,0
27,2022-05-04 10:59:39,17.0,30.0,17.8,46.6,34.3,38.4,0
28,2022-05-04 11:15:46,16.6,30.3,17.5,43.8,35.4,35.0,0
29,2022-05-04 11:15:46,15.8,30.7,17.0,40.7,36.4,31.7,0
30,2022-05-04 11:32:54,14.9,31.0,16.2,38.3,37.3,29.3,0
31,2022-05-04 11:32:54,14.5,31.5,15.8,36.0,38.2,26.7,0
32,2022-05-04 11:48:45,13.4,31.8,14.4,33.1,38.7,24.4,0
33,2022-05-04 11:48:45,13.2,32.1,14.7,31.7,39.8,23.3,0
34,2022-05-04 12:03:30,13.3,32.2,14.5,31.8,40.4,22.2,0
35,2022-05-04 12:03:30,12.9,32.9,14.2,29.7,40.9,21.5,0
36,2022-05-04 12:18:44,11.7,33.3,13.7,27.5,41.2,19.9,0
37,2022-05-04 12:18:44,10.8,33.7,12.5,25.5,41.8,18.3,0
38,2022-05-04 12:34:30,10.6,34.2,12.7,24.6,42.0,18.5,0
39,2022-05-04 12:34:30,11.0,34.6,13.2,24.5,42.6,18.2,0
40,2022-05-04 12:49:09,11.3,35.0,13.4,23.7,42.8,18.1,0
41,2022-05-04 12:49:09,11.6,35.3,13.4,23.7,42.8,18.1,0
42,2022-05-04 13:03:50,11.2,35.7,12.9,22.9,43.3,17.6,0
43,2022-05-04 13:03:50,10.9,36.1,13.1,22.4,43.6,17.3,0
44,2022-05-04 13:20:35,11.1,36.3,13.0,21.9,43.4,17.4,0
45,2022-05-04 13:20:35,10.9,36.1,13.4,22.4,43.9,17.0,0
